Country Name,Country Code,Indicator Name,FINAL,dd
Brazil,BRA,Poverty gap at $2 a day (PPP) (%),5.4,
Brazil,BRA,Poverty gap at $1.25 a day (PPP) (%),3.62,
Brazil,BRA,GINI index,54.69,
Brazil,BRA,Poverty gap at national poverty line (%),,
Brazil,BRA,Poverty headcount ratio at national poverty line (% of population),21.4,
Brazil,BRA,Poverty gap at rural poverty line (%),,
Brazil,BRA,Poverty headcount ratio at rural poverty line (% of rural population),,
Brazil,BRA,Poverty gap at urban poverty line (%),,
Brazil,BRA,Poverty headcount ratio at urban poverty line (% of urban population),,
Brunei Darussalam,BRN,Income share held by second 20%,,
Brunei Darussalam,BRN,Income share held by third 20%,,
Brunei Darussalam,BRN,Income share held by fourth 20%,,
Brunei Darussalam,BRN,Income share held by highest 20%,,
Brunei Darussalam,BRN,Income share held by highest 10%,,
Brunei Darussalam,BRN,Income share held by lowest 10%,,
Brunei Darussalam,BRN,Income share held by lowest 20%,,
Brunei Darussalam,BRN,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Brunei Darussalam,BRN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Brunei Darussalam,BRN,Poverty gap at $2 a day (PPP) (%),,
Brunei Darussalam,BRN,Poverty gap at $1.25 a day (PPP) (%),,
Brunei Darussalam,BRN,GINI index,,
Brunei Darussalam,BRN,Poverty gap at national poverty line (%),,
Brunei Darussalam,BRN,Poverty headcount ratio at national poverty line (% of population),,
Brunei Darussalam,BRN,Poverty gap at rural poverty line (%),,
Brunei Darussalam,BRN,Poverty headcount ratio at rural poverty line (% of rural population),,
Brunei Darussalam,BRN,Poverty gap at urban poverty line (%),,
Brunei Darussalam,BRN,Poverty headcount ratio at urban poverty line (% of urban population),,
Bulgaria,BGR,Income share held by second 20%,13.74,
Bulgaria,BGR,Income share held by third 20%,17.94,
Bulgaria,BGR,Income share held by fourth 20%,23.8,
Bulgaria,BGR,Income share held by highest 20%,36.74,
Bulgaria,BGR,Income share held by highest 10%,22.17,
Bulgaria,BGR,Income share held by lowest 10%,3.28,
Bulgaria,BGR,Income share held by lowest 20%,8.5,
Bulgaria,BGR,Poverty headcount ratio at $2 a day (PPP) (% of population),0.41,
Bulgaria,BGR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),2.64,
Bulgaria,BGR,Poverty gap at $2 a day (PPP) (%),0.1,
Bulgaria,BGR,Poverty gap at $1.25 a day (PPP) (%),0.48,
Bulgaria,BGR,GINI index,28.19,
Bulgaria,BGR,Poverty gap at national poverty line (%),3,
Bulgaria,BGR,Poverty headcount ratio at national poverty line (% of population),1.6,
Bulgaria,BGR,Poverty gap at rural poverty line (%),,
Bulgaria,BGR,Poverty headcount ratio at rural poverty line (% of rural population),,
Bulgaria,BGR,Poverty gap at urban poverty line (%),,
Bulgaria,BGR,Poverty headcount ratio at urban poverty line (% of urban population),,
Burkina Faso,BFA,Income share held by second 20%,1.58,
Burkina Faso,BFA,Income share held by third 20%,14.79,
Burkina Faso,BFA,Income share held by fourth 20%,2.87,
Burkina Faso,BFA,Income share held by highest 20%,47.4,
Burkina Faso,BFA,Income share held by highest 10%,32.16,
Burkina Faso,BFA,Income share held by lowest 10%,2.87,
Burkina Faso,BFA,Income share held by lowest 20%,6.72,
Burkina Faso,BFA,Poverty headcount ratio at $2 a day (PPP) (% of population),72.56,
Burkina Faso,BFA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),44.6,
Burkina Faso,BFA,Poverty gap at $2 a day (PPP) (%),31.73,
Burkina Faso,BFA,Poverty gap at $1.25 a day (PPP) (%),14.66,
Burkina Faso,BFA,GINI index,39.79,
Burkina Faso,BFA,Poverty gap at national poverty line (%),15.1,
Burkina Faso,BFA,Poverty headcount ratio at national poverty line (% of population),46.7,
Burkina Faso,BFA,Poverty gap at rural poverty line (%),17.4,
Burkina Faso,BFA,Poverty headcount ratio at rural poverty line (% of rural population),52.6,
Burkina Faso,BFA,Poverty gap at urban poverty line (%),7.8,
Burkina Faso,BFA,Poverty headcount ratio at urban poverty line (% of urban population),27.9,
Burundi,BDI,Income share held by second 20%,11.86,
Burundi,BDI,Income share held by third 20%,15.43,
Burundi,BDI,Income share held by fourth 20%,21,
Burundi,BDI,Income share held by highest 20%,42.75,
Burundi,BDI,Income share held by highest 10%,28.4,
Burundi,BDI,Income share held by lowest 10%,4.14,
Burundi,BDI,Income share held by lowest 20%,8.96,
Burundi,BDI,Poverty headcount ratio at $2 a day (PPP) (% of population),93.45,
Burundi,BDI,Poverty headcount ratio at $1.25 a day (PPP) (% of population),81.32,
Burundi,BDI,Poverty gap at $2 a day (PPP) (%),56.6,
Burundi,BDI,Poverty gap at $1.25 a day (PPP) (%),36.39,
Burundi,BDI,GINI index,33.27,
Burundi,BDI,Poverty gap at national poverty line (%),23.4,
Burundi,BDI,Poverty headcount ratio at national poverty line (% of population),66.9,
Burundi,BDI,Poverty gap at rural poverty line (%),24.2,
Burundi,BDI,Poverty headcount ratio at rural poverty line (% of rural population),68.9,
Burundi,BDI,Poverty gap at urban poverty line (%),1.3,
Burundi,BDI,Poverty headcount ratio at urban poverty line (% of urban population),34,
Cambodia,KHM,Income share held by second 20%,11,
Cambodia,KHM,Income share held by third 20%,14.9,
Cambodia,KHM,Income share held by fourth 20%,2.64,
Cambodia,KHM,Income share held by highest 20%,45.92,
Cambodia,KHM,Income share held by highest 10%,31.36,
Cambodia,KHM,Income share held by lowest 10%,3.34,
Cambodia,KHM,Income share held by lowest 20%,7.54,
Cambodia,KHM,Poverty headcount ratio at $2 a day (PPP) (% of population),53.27,
Cambodia,KHM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),22.75,
Cambodia,KHM,Poverty gap at $2 a day (PPP) (%),17.41,
Cambodia,KHM,Poverty gap at $1.25 a day (PPP) (%),4.87,
Cambodia,KHM,GINI index,37.85,
Cambodia,KHM,Poverty gap at national poverty line (%),7.2,
Cambodia,KHM,Poverty headcount ratio at national poverty line (% of population),3.1,
Cambodia,KHM,Poverty gap at rural poverty line (%),8.3,
Cambodia,KHM,Poverty headcount ratio at rural poverty line (% of rural population),34.5,
Cambodia,KHM,Poverty gap at urban poverty line (%),2.8,
Cambodia,KHM,Poverty headcount ratio at urban poverty line (% of urban population),11.8,
Cameroon,CMR,Income share held by second 20%,1.49,
Cameroon,CMR,Income share held by third 20%,14.94,
Cameroon,CMR,Income share held by fourth 20%,21.67,
Cameroon,CMR,Income share held by highest 20%,46.17,
Cameroon,CMR,Income share held by highest 10%,3.36,
Cameroon,CMR,Income share held by lowest 10%,2.91,
Cameroon,CMR,Income share held by lowest 20%,6.73,
Cameroon,CMR,Poverty headcount ratio at $2 a day (PPP) (% of population),3.36,
Cameroon,CMR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),9.56,
Cameroon,CMR,Poverty gap at $2 a day (PPP) (%),8.21,
Cameroon,CMR,Poverty gap at $1.25 a day (PPP) (%),1.2,
Cameroon,CMR,GINI index,38.91,
Cameroon,CMR,Poverty gap at national poverty line (%),12.3,
Cameroon,CMR,Poverty headcount ratio at national poverty line (% of population),39.9,
Cameroon,CMR,Poverty gap at rural poverty line (%),17.5,
Cameroon,CMR,Poverty headcount ratio at rural poverty line (% of rural population),55,
Cameroon,CMR,Poverty gap at urban poverty line (%),2.8,
Cameroon,CMR,Poverty headcount ratio at urban poverty line (% of urban population),12.2,
Canada,CAN,Income share held by second 20%,12.73,
Canada,CAN,Income share held by third 20%,17.18,
Canada,CAN,Income share held by fourth 20%,22.95,
Canada,CAN,Income share held by highest 20%,39.94,
Canada,CAN,Income share held by highest 10%,24.79,
Canada,CAN,Income share held by lowest 10%,2.63,
Canada,CAN,Income share held by lowest 20%,7.2,
Canada,CAN,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Canada,CAN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Canada,CAN,Poverty gap at $2 a day (PPP) (%),,
Canada,CAN,Poverty gap at $1.25 a day (PPP) (%),,
Canada,CAN,GINI index,32.56,
Canada,CAN,Poverty gap at national poverty line (%),,
Canada,CAN,Poverty headcount ratio at national poverty line (% of population),,
Canada,CAN,Poverty gap at rural poverty line (%),,
Canada,CAN,Poverty headcount ratio at rural poverty line (% of rural population),,
Canada,CAN,Poverty gap at urban poverty line (%),,
Canada,CAN,Poverty headcount ratio at urban poverty line (% of urban population),,
Cape Verde,CPV,Income share held by second 20%,7.91,
Cape Verde,CPV,Income share held by third 20%,12.27,
Cape Verde,CPV,Income share held by fourth 20%,19.38,
Cape Verde,CPV,Income share held by highest 20%,55.9,
Cape Verde,CPV,Income share held by highest 10%,4.64,
Cape Verde,CPV,Income share held by lowest 10%,1.88,
Cape Verde,CPV,Income share held by lowest 20%,4.54,
Cape Verde,CPV,Poverty headcount ratio at $2 a day (PPP) (% of population),4.85,
Cape Verde,CPV,Poverty headcount ratio at $1.25 a day (PPP) (% of population),21.2,
Cape Verde,CPV,Poverty gap at $2 a day (PPP) (%),15.19,
Cape Verde,CPV,Poverty gap at $1.25 a day (PPP) (%),6.5,
Cape Verde,CPV,GINI index,5.52,
Cape Verde,CPV,Poverty gap at national poverty line (%),8.1,
Cape Verde,CPV,Poverty headcount ratio at national poverty line (% of population),26.6,
Cape Verde,CPV,Poverty gap at rural poverty line (%),14.3,
Cape Verde,CPV,Poverty headcount ratio at rural poverty line (% of rural population),44.3,
Cape Verde,CPV,Poverty gap at urban poverty line (%),3.3,
Cape Verde,CPV,Poverty headcount ratio at urban poverty line (% of urban population),13.2,
Cayman Islands,CYM,Income share held by second 20%,,
Cayman Islands,CYM,Income share held by third 20%,,
Cayman Islands,CYM,Income share held by fourth 20%,,
Cayman Islands,CYM,Income share held by highest 20%,,
Cayman Islands,CYM,Income share held by highest 10%,,
Cayman Islands,CYM,Income share held by lowest 10%,,
Cayman Islands,CYM,Income share held by lowest 20%,,
Cayman Islands,CYM,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Cayman Islands,CYM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Cayman Islands,CYM,Poverty gap at $2 a day (PPP) (%),,
Cayman Islands,CYM,Poverty gap at $1.25 a day (PPP) (%),,
Cayman Islands,CYM,GINI index,,
Cayman Islands,CYM,Poverty gap at national poverty line (%),,
Cayman Islands,CYM,Poverty headcount ratio at national poverty line (% of population),,
Cayman Islands,CYM,Poverty gap at rural poverty line (%),,
Cayman Islands,CYM,Poverty headcount ratio at rural poverty line (% of rural population),,
Cayman Islands,CYM,Poverty gap at urban poverty line (%),,
Cayman Islands,CYM,Poverty headcount ratio at urban poverty line (% of urban population),,
Central African Republic,CAF,Income share held by second 20%,6.87,
Central African Republic,CAF,Income share held by third 20%,11.12,
Central African Republic,CAF,Income share held by fourth 20%,18.4,
Central African Republic,CAF,Income share held by highest 20%,6.6,
Central African Republic,CAF,Income share held by highest 10%,46.13,
Central African Republic,CAF,Income share held by lowest 10%,1.22,
Central African Republic,CAF,Income share held by lowest 20%,3.37,
Central African Republic,CAF,Poverty headcount ratio at $2 a day (PPP) (% of population),8.9,
Central African Republic,CAF,Poverty headcount ratio at $1.25 a day (PPP) (% of population),62.83,
Central African Republic,CAF,Poverty gap at $2 a day (PPP) (%),46.78,
Central African Republic,CAF,Poverty gap at $1.25 a day (PPP) (%),31.26,
Central African Republic,CAF,GINI index,56.3,
Central African Republic,CAF,Poverty gap at national poverty line (%),33.1,
Central African Republic,CAF,Poverty headcount ratio at national poverty line (% of population),62,
Central African Republic,CAF,Poverty gap at rural poverty line (%),35,
Central African Republic,CAF,Poverty headcount ratio at rural poverty line (% of rural population),69.4,
Central African Republic,CAF,Poverty gap at urban poverty line (%),29.8,
Central African Republic,CAF,Poverty headcount ratio at urban poverty line (% of urban population),49.6,
Chad,TCD,Income share held by second 20%,1.4,
Chad,TCD,Income share held by third 20%,15.3,
Chad,TCD,Income share held by fourth 20%,21.75,
Chad,TCD,Income share held by highest 20%,46.56,
Chad,TCD,Income share held by highest 10%,3.79,
Chad,TCD,Income share held by lowest 10%,2.61,
Chad,TCD,Income share held by lowest 20%,6.26,
Chad,TCD,Poverty headcount ratio at $2 a day (PPP) (% of population),83.28,
Chad,TCD,Poverty headcount ratio at $1.25 a day (PPP) (% of population),61.94,
Chad,TCD,Poverty gap at $2 a day (PPP) (%),43.92,
Chad,TCD,Poverty gap at $1.25 a day (PPP) (%),25.64,
Chad,TCD,GINI index,39.78,
Chad,TCD,Poverty gap at national poverty line (%),21.6,
Chad,TCD,Poverty headcount ratio at national poverty line (% of population),55,
Chad,TCD,Poverty gap at rural poverty line (%),23.3,
Chad,TCD,Poverty headcount ratio at rural poverty line (% of rural population),58.6,
Chad,TCD,Poverty gap at urban poverty line (%),7.4,
Chad,TCD,Poverty headcount ratio at urban poverty line (% of urban population),24.6,
Channel Islands,CHI,Income share held by second 20%,,
Channel Islands,CHI,Income share held by third 20%,,
Channel Islands,CHI,Income share held by fourth 20%,,
Channel Islands,CHI,Income share held by highest 20%,,
Channel Islands,CHI,Income share held by highest 10%,,
Channel Islands,CHI,Income share held by lowest 10%,,
Channel Islands,CHI,Income share held by lowest 20%,,
Channel Islands,CHI,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Channel Islands,CHI,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Channel Islands,CHI,Poverty gap at $2 a day (PPP) (%),,
Channel Islands,CHI,Poverty gap at $1.25 a day (PPP) (%),,
Channel Islands,CHI,GINI index,,
Channel Islands,CHI,Poverty gap at national poverty line (%),,
Channel Islands,CHI,Poverty headcount ratio at national poverty line (% of population),,
Channel Islands,CHI,Poverty gap at rural poverty line (%),,
Channel Islands,CHI,Poverty headcount ratio at rural poverty line (% of rural population),,
Channel Islands,CHI,Poverty gap at urban poverty line (%),,
Channel Islands,CHI,Poverty headcount ratio at urban poverty line (% of urban population),,
Chile,CHL,Income share held by second 20%,7.94,
Chile,CHL,Income share held by third 20%,11.74,
Chile,CHL,Income share held by fourth 20%,18.36,
Chile,CHL,Income share held by highest 20%,57.7,
Chile,CHL,Income share held by highest 10%,42.77,
Chile,CHL,Income share held by lowest 10%,1.53,
Chile,CHL,Income share held by lowest 20%,4.26,
Chile,CHL,Poverty headcount ratio at $2 a day (PPP) (% of population),2.72,
Chile,CHL,Poverty headcount ratio at $1.25 a day (PPP) (% of population),1.35,
Chile,CHL,Poverty gap at $2 a day (PPP) (%),1.16,
Chile,CHL,Poverty gap at $1.25 a day (PPP) (%),0.69,
Chile,CHL,GINI index,52.6,
Chile,CHL,Poverty gap at national poverty line (%),,
Chile,CHL,Poverty headcount ratio at national poverty line (% of population),15.1,
Chile,CHL,Poverty gap at rural poverty line (%),,
Chile,CHL,Poverty headcount ratio at rural poverty line (% of rural population),12.9,
Chile,CHL,Poverty gap at urban poverty line (%),,
Chile,CHL,Poverty headcount ratio at urban poverty line (% of urban population),15.5,
China,CHN,Income share held by second 20%,9.85,
China,CHN,Income share held by third 20%,14.99,
China,CHN,Income share held by fourth 20%,22.24,
China,CHN,Income share held by highest 20%,47.93,
China,CHN,Income share held by highest 10%,31.97,
China,CHN,Income share held by lowest 10%,1.79,
China,CHN,Income share held by lowest 20%,4.99,
China,CHN,Poverty headcount ratio at $2 a day (PPP) (% of population),29.79,
China,CHN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),13.6,
China,CHN,Poverty gap at $2 a day (PPP) (%),1.6,
China,CHN,Poverty gap at $1.25 a day (PPP) (%),3.24,
China,CHN,GINI index,42.48,
China,CHN,Poverty gap at national poverty line (%),,
China,CHN,Poverty headcount ratio at national poverty line (% of population),2.8,
China,CHN,Poverty gap at rural poverty line (%),,
China,CHN,Poverty headcount ratio at rural poverty line (% of rural population),2.5,
China,CHN,Poverty gap at urban poverty line (%),,
China,CHN,Poverty headcount ratio at urban poverty line (% of urban population),,
Colombia,COL,Income share held by second 20%,6.83,
Colombia,COL,Income share held by third 20%,11.23,
Colombia,COL,Income share held by fourth 20%,18.79,
Colombia,COL,Income share held by highest 20%,6.15,
Colombia,COL,Income share held by highest 10%,44.43,
Colombia,COL,Income share held by lowest 10%,0.87,
Colombia,COL,Income share held by lowest 20%,3,
